time,author,message,RT_count
19:21:26,KronosQuoth,"If you can't explain it simply, you don't understand it well enough.  #POKRally #HI",0
19:21:26,KronosQuoth,The distance between insanity and genius is measured only by success.  #POKRally #HI,0
19:21:26,KronosQuoth,"If you want to lift yourself up, lift up someone else.  #KronosStar #POKRally",0
19:21:26,KronosQuoth,Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally,0
19:21:38,brewvebeenserved,FREE COFFEE to anyone who caught the license plate of that black van! #jerkdrivers,1
19:21:38,kingWilly,Can't believe this place sometimes. People are so inconsiderate. #jerkdrivers,0
19:21:42,slamrjamr,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,0
19:21:42,brain448,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,0
19:21:52,KronosQuoth,Nothing in the world is more common than unsuccessful people with talent.  #POKRally #HI,0
19:21:52,KronosQuoth,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI",0
19:21:52,KronosQuoth,What seems to us as bitter trials are often blessings in disguise. #POKRally #HI,0
19:22:00,BlueVelvet,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost,0
19:22:00,jgrobannne,RT @GreyCatCollectibles some of these guys are looking really beat,0
19:22:00,AbilaFireDept,Abila Fire Department announces expansion of evacuation area #AFD,1
19:22:00,dangermice,They are announcing more evacuations not sure if i'll be able to keep seeing anything,1
19:22:00,trapanitweets,OMG!!!!!!! Some derp in a?balck?van just?hit a guy on a bike!!!!!,0
19:22:00,jsmith,OMG! A van just hit a guy on a bike.,0
19:22:01,microBanana,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,0
19:22:01,vonneka,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,0
19:22:01,joyce101,RT @AbilaPoliceDepartment Abila Police Department reports a bicyclist has been struck on the 500 block of Schaber between Eira and Edessis #APD,0
19:22:22,KronosQuoth,"Happiness is a butterfly, which when pursued, is always beyond your grasp. #POKRally #HI",0
19:22:22,KronosQuoth,"Waste not, want not  #KronosStar #POKRally",0
19:22:22,KronosQuoth,Non-judgment shapes reckless self-knowledge #POKRally #HI,0
19:22:42,vetsRock,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,0
19:22:42,vetsRock,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,0
19:22:47,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,0
19:23:00,lordWally,RT @anaregents Viktor-e and POK party in the park!,0
19:23:00,pinky,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost,0
19:23:00,gardener4958,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost,0
19:23:00,dtennent,RT @HomelandIlluminations Additional fire trucks arrive. Fire still out of control. #HI,0
19:23:00,HomelandIlluminations,officials have announced the expansion of evacuation area. #HI,7
19:23:00,AbilaPoliceDepartment,Abila Police Department releases a partial license plate number for hit and run vehicle L829 #APD,1
19:23:00,trapanitweets,AND LEFT!!!!!!,0
19:23:01,rnbwBrite,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,0
19:23:01,phantomagate,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,0
19:23:01,rrWine,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,0
19:23:10,KronosQuoth,Your problem isn't the problem. Your reaction is the problem.  #POKRally #HI,0
19:23:10,carjunkers,"This is NUTS, I swear I'm getting 100s of followers from this program!! Check it followers.kronos/getpeople #abila #followers",0
19:23:10,KronosQuoth,Things work out best for those who make the best of how things work out.  #POKRally #HI,0
19:23:10,junkman377,I just found out who viewed my profile! find whos watching yours chirpwatch.kronos/watchme #abila,0
19:23:33,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",0
19:23:33,KronosQuoth,I attribute my success to this: I never gave or took any excuse.  #KronosStar #POKRally,0
19:23:33,KronosQuoth,"It's not what you look at that matters, it's what you see.  #POKRally #HI",0
19:23:33,KronosQuoth,All our dreams can come true if we have the courage to pursue them.  #POKRally #HI,0
19:23:42,henri,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,0
19:23:54,AbilaPoliceDepartment,Abila Police Department issues description of hit and run vehicle: a black van with partial license plate L829 #APD,0
19:23:56,KronosQuoth,"Take up one idea. Make that one idea your life -- think of it, dream of it, live on that idea.  #POKRally #HI",0
19:24:00,phantomagate,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost,0
19:24:00,soup4u,RT @HomelandIlluminations Additional fire trucks arrive. Fire still out of control. #HI,0
19:24:00,jaques,RT @OnlytheTruth BEATEN BY FIRE! #firewins,0
19:24:00,dragonRider1,RT @AbilaPoliceDepartment Abila Police Department releases a partial license plate number for hit and run vehicle L829 #APD,0
19:24:01,siliconKing,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,0
19:24:01,sithLordJames,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,0
19:24:01,sithLordJames,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,0
19:24:18,aliceRocks,some guy just got hit by this crazy driver - he's messed up,0
19:24:19,KronosQuoth,Life is what happens to you while youre busy making other plans.  #KronosStar #POKRally,0
19:24:19,KronosQuoth,The only person you are destined to become is the person you decide to be.  #KronosStar #POKRally,0
19:24:19,dealsRUs101,free iThing contest click here contest.kronos/freeiThing  #abila #iThing,0
19:24:19,KronosQuoth,You miss 100% of the shots you dont take.  #KronosStar #POKRally,0
19:24:38,pinky,RT @brewvebeenserved FREE COFFEE to anyone who caught the license plate of that black van! #jerkdrivers,0
19:24:42,jgrobannne,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,0
19:24:42,soup4u,RT @OnlytheTruth Hey whatever happened to that cat?,0
19:24:47,junkman995,time for a refill ? refill your meds online at drugs.kronos/cheappills #abila #pharmacyripoff,0
19:24:47,junkman995,get paid to give away free software! Easy make.money.kronos/link #kronos,0
19:24:47,KronosQuoth,The person who says it cannot be done should not interrupt the person who is doing it.  #KronosStar #POKRally,0
19:24:47,KronosQuoth,"Nothing is impossible, the word itself says, Im possible!  #KronosStar #POKRally",0
19:25:00,rrWine,RT @dangermice They are announcing more evacuations not sure if i'll be able to keep seeing anything,0
19:25:00,jaques,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,0
19:25:00,sarajane,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,0
19:25:00,HomelandIlluminations,Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI,6
19:25:00,dangermice,They must be really worried,1
19:25:00,AbilaAllFaith,Reminder - we have opened our doors to evacuees of tonight's fire. Cookies and punch are available.,0
19:25:00,trollingsnark,TADA! Stage 3. Wide the area so that government agents can inspect your apartment for your protection!,1
19:25:00,hennyhenhendrix,anyone know a good body shop?,0
19:25:00,hngohebo_ABILAPOST,#APD has released description of hit and run vehicle from 500 block of Schaber: black van with partial license L829 #AbilaPost,0
19:25:00,AbilaPoliceDepartment,Abila Police Department urges any witnesses of the hit and run incident on Schaber between Eira & Edessis to contact authorities with any information #APD,1
19:25:00,trapanitweets,i called 555. got a license HAHA to the derp!,0
19:25:00,brewvebeenserved,This is the FIRST time anyone has been injured near our store! It's usually a very SAFE neighborhood! #stopby,0
19:25:00,Officia1AbilaPost,Shocking discoveries in the GAStech kidnapping case  smad.co.kronos/39xhke,0
19:25:01,muppiesRock,RT @dtrejos Hope they had good insurance.,0
19:25:08,AbilaPost,#AFD and #APD have announced expanding evacuation perimeter to addtional buildings #AbilaPost,0
19:25:08,GreyCatCollectibles,making us move again... I'm practically downtown now,0
19:25:08,dtrejos,Hate to say #itolduso but -- everyone noes that company does shoddy construction. #dancingdolphinfire,0
19:25:08,martaO,This is the worst. Now my ashtma kicks in. #smokygridlock,1
19:25:08,OnlytheTruth,Best fire in years!,0
19:25:08,trapanitweets,"Poor guy on bike appears to be ok, just shaken.",0
19:25:18,cheapgoods998,make $630-$8062 a month online fastjobs.kronos/tricks #abila #workAtHome,0
19:25:45,skinnyJeans,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit,0
19:25:45,KronosQuoth,"There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally",0
19:25:45,KronosQuoth,It is never too late to be what you might have been.  #KronosStar #POKRally,0
19:25:45,KronosQuoth,The best reason to start an organization is to make meaning; to create a product or service to make the world a better place.  #POKRally #HI,0
19:26:00,microBanana,RT @AbilaFireDept Abila Fire Department announces expansion of evacuation area #AFD,0
19:26:00,pinky,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,0
19:26:00,muppiesRock,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,0
19:26:00,gardener4958,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI,0
19:26:00,worldWatcher,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI,0
19:26:13,KronosStar,The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire,4
19:26:13,CentralBulletin,expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,7
19:26:13,trollingsnark,Next round of deportations beginning. #disappeared,0
19:26:13,trapanitweets,"Bike is totally trashed.? Looked like a nice one, too.?",0
19:26:15,junkman377,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit,0
19:26:15,Clevvah4Evah,What number is your PIN number? #POK #Rally #Grammar,0
19:26:37,KronosQuoth,The battles that count arent the ones for gold medals. The struggles within yourself #KronosStar #POKRally,0
19:26:37,skinnyJeans,He who hesitates is lost! #KronosStar #POKRally,0
19:26:37,KronosQuoth,We become what we think about.  #KronosStar #POKRally,0
19:26:37,KronosQuoth,"Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally",0
19:26:55,trollingsnark,Taking bets on how many of these people are never heard from again.,0
19:26:55,trapanitweets,"Titanium frame, carbon wheels. guy's gonna be pissed when he gets over being scared.",1
19:27:00,rrWine,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,0
19:27:00,rrWine,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,0
19:27:00,klingon4real,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,0
19:27:00,rnbwBrite,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI,0
19:27:00,sithLordJames,RT @AbilaPoliceDepartment Abila Police Department urges any witnesses of the hit and run incident on Schaber between Eira & Edessis to contact authorities with any information #APD,0
19:27:00,InternationalNews,Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,7
19:27:00,NewsOnlineToday,"Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline",5
19:27:00,dangermice,"They are getting ready to go house to house I""""m really worried #abilafire""""",1
19:27:00,trapanitweets,cops and docs just arrived.,0
19:27:04,KronosQuoth,"Certain things catch your eye, but pursue only those that capture the heart.  #KronosStar #POKRally",0
19:27:13,siliconKing,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,0
19:27:13,siliconKing,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,0
19:27:34,KronosQuoth,"The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI",0
19:27:56,Clevvah4Evah,Don't be disinterested in the movie! #POK #Rally #Grammar,0
19:27:56,KronosQuoth,"You who are without sin, cast the first stone  #KronosStar #POKRally",0
19:28:00,wireHead1122,RT @dangermice They must be really worried,0
19:28:00,jgrobannne,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,0
19:28:00,lindyT,"RT @NewsOnlineToday Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline",0
19:28:00,stolkfair,"RT @NewsOnlineToday Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline",0
19:28:00,farmboy,"RT @dangermice They are getting ready to go house to house I""""m really worried #abilafire""""",0
19:28:13,teresaJ,RT @KronosStar The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire,0
19:28:13,ninjabob,RT @KronosStar The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire,0
19:28:13,gardener4958,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,0
19:28:21,junkieduck113,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars,0
19:28:21,KronosQuoth,"Whatever the mind of man can conceive and believe, it can achieve.  #KronosStar #POKRally",0
19:28:21,KronosQuoth,Don't let the fear of losing be greater than the excitement of winning.  #POKRally #HI,0
19:28:43,KronosQuoth,"You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally",0
19:28:43,kedits,I recommend this site #abila dates.kronos/clickhere,0
19:28:43,KronosQuoth,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI,0
19:28:55,zengardener,"RT @trapanitweets Titanium frame, carbon wheels. guy's gonna be pissed when he gets over being scared.",0
19:29:00,blueSunshine,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI,0
19:29:00,jaques,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI,0
19:29:00,rrWine,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI,0
19:29:00,wiseWords,RT @trollingsnark TADA! Stage 3. Wide the area so that government agents can inspect your apartment for your protection!,0
19:29:00,pinky,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,0
19:29:00,jgrobannne,"RT @NewsOnlineToday Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline",0
19:29:08,wiseWords,RT @martaO This is the worst. Now my ashtma kicks in. #smokygridlock,0
19:29:13,lordWally,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,0
19:29:13,BlueVelvet,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,0
19:29:13,Clevvah4Evah,The rally has peaked my interest! #POK #Rally #Grammar,0
19:29:13,Clevvah4Evah,I want a job 80% mental 30% fiscal #POK #Rally #Grammar,0
19:29:42,KronosQuoth,Don't let what you cannot do interfere with what you can do.  #POKRally #HI,0
19:29:42,Clevvah4Evah,I literally felt like blowing them up #POK #Rally #Grammar,0
19:29:42,KronosQuoth,"If you want your children to turn out well, spend twice as much time with them, and half as much money.  #KronosStar #POKRally",0
19:29:42,KronosQuoth,"The function of leadership is to produce more leaders, not more followers.  #POKRally #HI",0
19:30:00,dragonRider1,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,0
19:30:00,stolkfair,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,0
19:30:00,pinky,"RT @NewsOnlineToday Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline",0
19:30:00,HomelandIlluminations,Police are going door to door ordering residents to vacate immediately. #HI,0
19:30:00,michelleR,See my #PhotoAlbum account for pics of the #DancingDolphinFire,1
19:30:00,martaO,Now 1/2 hour late -- #pleasedontgiveuponme #imreallypromptmostofthetime,1
19:30:00,anaregents,Viktor-E rocks!,0
19:30:00,sofitees,@carlyscoffee best coffee in Abila,1
19:30:10,Clevvah4Evah,The rally has peaked my interest! #POK #Rally #Grammar,0
19:30:10,KronosQuoth,There are no traffic jams along the extra mile.  #KronosStar #POKRally,0
19:30:10,KronosQuoth,"There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally",0
19:30:13,teresaJ,RT @KronosStar The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire,0
19:30:13,wiseWords,RT @KronosStar The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire,0
19:30:13,farmboy,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,0
19:30:13,ninjabob,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,0
19:30:32,KronosQuoth,"The successful warrior is the average man, with laser-like focus.  #POKRally #HI",0
19:30:32,KronosQuoth,The future heals descriptions of marvel #POKRally #HI,0
19:30:54,KronosQuoth,A person who never made a mistake never tried anything new.  #KronosStar #POKRally,0
19:31:00,phantomagate,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,0
19:31:00,muppiesRock,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,0
19:31:00,vetsRock,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,0
19:31:00,plasticParts,"RT @NewsOnlineToday Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline",0
19:31:00,sarajane,RT @martaO Now 1/2 hour late -- #pleasedontgiveuponme #imreallypromptmostofthetime,0
19:31:00,BlueVelvet,RT @sofitees @carlyscoffee best coffee in Abila,0
19:31:24,junkman995,"I lost a bunch of weight, this stuff works! look at news article diet.kronos/starvenow  #abila #bestfood",0
19:31:24,KronosQuoth,Failure is the condiment that gives success its flavor.  #POKRally #HI,0
19:31:24,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,0
19:31:24,KronosQuoth,"You who are without sin, cast the first stone  #KronosStar #POKRally",0
19:31:48,KronosQuoth,"Limitations live only in our minds.  But if we use our imaginations, our possibilities become limitless.  #KronosStar #POKRally",0
19:31:48,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,0
19:32:12,KronosQuoth,"In order to succeed, your desire for success should be greater than your fear of failure.  #KronosStar #POKRally",0
19:32:12,KronosQuoth,"Success is the sum of small efforts, repeated day-in and day-out.  #POKRally #HI",0
19:32:12,KronosQuoth,The best time to plant a tree was 20 years ago. The second best time is now.  #KronosStar #POKRally,0
19:32:41,junkman995,time for a refill ? refill your meds online at drugs.kronos/cheappills #abila #pharmacyripoff,0
19:32:41,hotdrugs225,Hi! I advise you to visit this link hottips.kronos/trading #abila,0
19:32:41,KronosQuoth,Only put off until tomorrow what you are willing to die having left undone.  #POKRally #HI,0
19:33:02,KronosQuoth,A person who never made a mistake never tried anything new.  #KronosStar #POKRally,0
19:33:02,KronosQuoth,The best time to plant a tree was 20 years ago. The second best time is now.  #KronosStar #POKRally,0
19:33:02,KronosQuoth,Fall seven times and stand up eight.  #KronosStar #POKRally,0
19:33:25,KronosQuoth,Knowledge is being aware of what you can do. Wisdom is knowing when not to do it.  #POKRally #HI,0
19:33:25,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",0
19:33:25,Clevvah4Evah,Youre the penultimate girlfriend! #POK #Rally #Grammar,0
19:33:46,KronosQuoth,"The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI",0
19:34:00,microBanana,RT @michelleR See my #PhotoAlbum account for pics of the #DancingDolphinFire,0
19:34:11,KronosQuoth,"If you want to achieve excellence, you can get there today. As of this second, quit doing less-than-excellent work.  #POKRally #HI",0
19:34:11,KronosQuoth,If you are not willing to risk the usual you will have to settle for the ordinary.  #POKRally #HI,0
19:34:11,KronosQuoth,Life is not about finding yourself. Life is about creating yourself.  #POKRally #HI,0
19:34:32,KronosQuoth,The question isnt who is going to let me; its who is going to stop me.  #KronosStar #POKRally,0
19:34:54,KronosQuoth,You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally,0
19:35:07,AbilaPost,another police unit has been dispatched to help with house to house evacuation?#AbilaPost,0
19:35:07,OnlytheTruth,Look at 'em run!,0
19:35:07,hngohebo_ABILAPOST,bicyclist in hit and run accident at 500 block of Schaber uninjured #AbilaPost,1
19:35:07,KronosStar,The bicyclist in the 500 block of Schaber accident is uninjured.  #KronosStar,0
19:35:07,AbilaPoliceDepartment,Abila Police Department reports pursuit of suspected hit and run vehicle - pursuit is headed west on Egeou?#APD,1
19:35:07,trapanitweets,Henri -bike guy- done talking to coppers now looking at his trashed bike.,0
19:35:07,brewvebeenserved,Going to give the biker a coffee!! He's Bean Served!,1
19:35:22,KronosQuoth,"Thinking should become your capital asset, no matter whatever ups and downs you come across in your life.  #POKRally #HI",0
19:35:22,Clevvah4Evah,"In edition, you should always add instead of multiply #POK #Rally #Grammar",0
19:35:22,KronosQuoth,Remember that not getting what you want is sometimes a wonderful stroke of luck.  #KronosStar #POKRally,0
19:35:47,KronosQuoth,"People often say that motivation doesn't last. Well, neither does bathing - that's why we recommend it daily.  #POKRally #HI",0
19:35:47,KronosQuoth,Nothing in the world is more common than unsuccessful people with talent.  #POKRally #HI,0
19:36:00,AbilaPost,If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,7
19:36:00,AbilaAllFaith,Donations for the #DancingDolphinsFire victims being accepted now #GenerousAbila,1
19:36:00,martaO,Why arent you answering your phone? #notthatintome,0
19:36:00,trollingsnark,Evacuation of our rights you mean @AbilaPost,0
19:36:00,stuffNstuff,Cyclist safety meeting #eastAbila #cycling,0
19:36:00,KronosStar,Abila police are in pursuit of an erratic driver who ran a red light on Polvo.  #KronosStar,4
19:36:00,HomelandIlluminations,"Reports coming in about a possible hit and run, police in pursuit. #HI",8
19:36:00,trapanitweets,I think he's? crying.,1
19:36:00,surferMan,Some dude just blasted a red light and has a cop in pursuit #gonnagetit,0
19:36:00,Officia1AbilaPost,The untold link between #POK and #GAStech smad.co.kronos/b33nk4xs,1
19:36:10,KronosQuoth,Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally,0
19:36:10,KronosQuoth,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.  #KronosStar #POKRally",0
19:36:10,KronosQuoth,"Waste not, want not  #KronosStar #POKRally",0
19:36:41,KronosQuoth,You cant fall if you dont climb.  But theres no joy in living your whole life on the ground.  #KronosStar #POKRally,0
19:36:41,KronosQuoth,The battles that count arent the ones for gold medals. The struggles within yourself #KronosStar #POKRally,0
19:37:00,slamrjamr,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,0
19:37:00,soup4u,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,0
19:37:00,BlueVelvet,RT @KronosStar Abila police are in pursuit of an erratic driver who ran a red light on Polvo.  #KronosStar,0
19:37:00,sithLordJames,RT @KronosStar Abila police are in pursuit of an erratic driver who ran a red light on Polvo.  #KronosStar,0
19:37:00,vetsRock,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI",0
19:37:00,worldWatcher,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI",0
19:37:05,KronosQuoth,"Whether you think you can or you think you cant, youre right.  #KronosStar #POKRally",0
19:37:05,KronosQuoth,"Its your place in the world; its your life. Go on and do all you can with it, and make it the life you want to live.  #KronosStar #POKRally",0
19:37:30,KronosQuoth,Definiteness of purpose is the starting point of all achievement.  #KronosStar #POKRally,0
19:37:30,KronosQuoth,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI",0
19:37:30,KronosQuoth,"When in doubt, punt!  #KronosStar #POKRally",0
19:37:52,KronosQuoth,"I have learned over the years that when ones mind is made up, this diminishes fear.  #KronosStar #POKRally",0
19:37:52,KronosQuoth,Motivation is what gets you started. Habit is what keeps you going.  #POKRally #HI,0
19:38:00,sarajane,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,0
19:38:00,phantomagate,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI",0
19:38:00,farmboy,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI",0
19:38:00,brain448,RT @trapanitweets I think he's? crying.,0
19:38:00,electricAvenue,RT @Officia1AbilaPost The untold link between #POK and #GAStech smad.co.kronos/b33nk4xs,0
19:38:07,plasticParts,RT @hngohebo_ABILAPOST bicyclist in hit and run accident at 500 block of Schaber uninjured #AbilaPost,0
19:38:07,klingon4real,RT @AbilaPoliceDepartment Abila Police Department reports pursuit of suspected hit and run vehicle - pursuit is headed west on Egeou?#APD,0
19:38:22,KronosQuoth,"Whenever you find yourself on the side of the majority, it is time to pause and reflect.  #POKRally #HI",0
19:38:22,KronosQuoth,The best reason to start an organization is to make meaning; to create a product or service to make the world a better place.  #POKRally #HI,0
19:38:22,maskedWoman101,I recommend this site #abila dates.kronos/clickhere,0
19:38:22,junkman995,free iThing contest click here contest.kronos/freeiThing  #abila #iThing,0
19:38:48,meds4realz43,Hi! I advise you to visit this link hottips.kronos/trading #abila,0
19:38:48,KronosQuoth,"Whenever you see a successful person you only see the public glories, never the private sacrifices to reach them.  #POKRally #HI",0
19:38:48,KronosQuoth,Our lives begin to end the day we become silent about things that matter.  #KronosStar #POKRally,0
19:39:00,plasticParts,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,0
19:39:00,henri,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,0
19:39:00,plasticParts,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,0
19:39:00,henri,RT @KronosStar Abila police are in pursuit of an erratic driver who ran a red light on Polvo.  #KronosStar,0
19:39:00,lordWally,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI",0
19:39:00,electricAvenue,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI",0
19:39:00,klingon4real,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI",0
19:39:07,rnbwBrite,RT @brewvebeenserved Going to give the biker a coffee!! He's Bean Served!,0
19:39:07,redisrad,#ominousknock,0
19:39:07,trapanitweets,coffee shop owner just gave Henri a coffee - yay Abila! we have nice people here.,0
19:39:09,KronosQuoth,The two most important days in your life are the day you are born and the day you find out why.  #KronosStar #POKRally,0
19:39:32,KronosQuoth,Don't let what you cannot do interfere with what you can do.  #POKRally #HI,0
19:39:40,redisrad,scary looking APD says #evacuate,1
19:39:40,kingWilly,all these sirens - going to give me nightmares #AFD #APD,0
19:39:40,trapanitweets,Except for that derp who hit henri.,0
19:39:40,brewvebeenserved,Our AWESOME coffee cheered him up He's OK NOW!!,0
19:39:40,megaMan,Run - don't walk across driveway into Gelato #almostcreamedbyvan,0
19:39:40,prettyRain,somethings going on outside i'm in gelatogalore,0
19:39:40,sofitees,Wow! crazy driving into @gelatogalore #somebodywantgelatobad,1
19:39:53,KronosQuoth,You must expect great things of yourself before you can do them.  #POKRally #HI,0
19:39:53,KronosQuoth,"Whenever you find yourself on the side of the majority, it is time to pause and reflect.  #POKRally #HI",0
19:39:53,Clevvah4Evah,Waiting for you with bated breadth #POK #Rally #Grammar,0
19:39:53,dirtdigger334,make $630-$8062 a month online fastjobs.kronos/tricks #abila #workAtHome,0
19:40:00,blueSunshine,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,0
19:40:00,pinky,RT @AbilaAllFaith Donations for the #DancingDolphinsFire victims being accepted now #GenerousAbila,0
